,id,airport_ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,airports_per_region
65047,341920,3287,heliport,Brooke Army Medical Center Army Heliport,29.458027,-98.413536,660,,US,TX,San Antonio,no,,,,,,,3625
65048,341921,3288,heliport,San Antonio Military Medical Center Heliport,29.459043,-98.415686,,,US,TX,San Antonio,no,,,,,,,3625
65049,341995,3289,closed,Graham Bell Airport / East Mesa Airport,35.119,-106.584,5226,,US,NM,Albuquerque,no,,,,,,,427
65050,341996,3290,closed,Cutter-Carr Airport / Del Norte Airport,35.118,-106.618,5095,,US,NM,Albuquerque,no,,,,http://www.airfields-freeman.com/NM/Airfields_NM_Albuquerque.htm#cutter,,,427
65051,341997,3291,closed,El Rancho Airport,35.16334,-106.733565,5367,,US,NM,Albuquerque,no,,,,,,,427
65052,341998,3292,closed,Albuquerque Airport (1928),35.0416,-106.556,5381,,US,NM,Albuquerque,no,,,,,,"Oxnard Field, Mobile Air Depot",427
65053,341999,3293,closed,Paradise Acres Airport,35.01,-106.71,4931,,US,NM,Albuquerque,no,,,,,,,427
65054,342000,3294,closed,Sandia Base Airfield,34.973811,-106.490874,5709,,US,NM,Albuquerque,no,,,,,,,427
65055,342001,3295,small_airport,Santa Rosa Peak Airfield,35.367264,-107.236485,6604,,US,NM,Cubero,no,,,,,,,427
65056,342002,3296,closed,Seven Bar Airport / Alameda Airport,35.2,-106.66,5066,,US,NM,Albuquerque,no,,,,,,Q64,427
65057,342003,3297,closed,Sky Court Airport / Snell Airport,35.117,-106.56,5361,,US,NM,Albuquerque,no,,,,,,,427
65058,342004,3298,closed,Western Air Express Airport / West Mesa Airport,35.086737,-106.718655,5098,,US,NM,Albuquerque,no,,,,,,,427
65059,342005,3299,heliport,Kirtland Air Force Base Auxiliary Field,34.953,-106.5618,5295,,US,NM,Albuquerque,no,,,,,,,427
65060,39578,32M,closed,Norfolk Airport / Heenan-Menfi Memorial Airport,42.12854,-71.370277,137,,US,MA,Norfolk,no,,,,,,"32M, MA07, Franklin-Norfolk, Norfolk",272
65061,342133,3300,heliport,Baptist Health South Florida Helipad,25.48061,-80.43147,7,,US,FL,Homestead,no,,,,,,,1215
65062,342028,3301,heliport,Getty Center Heliport,34.0798,-118.4752,861,,US,CA,Los Angeles,no,,,,,,,2318
65063,342030,3302,heliport,Los Angeles County Fire Station 1 Heliport,34.0508,-118.1683,474,,US,CA,East Los Angeles,no,,,,,,,2318
65064,342031,3303,heliport,Pacific Design Center Green Building Helipad,34.0833,-118.3827,286,,US,CA,West Hollywood,no,,,,,,,2318
65065,342049,3304,small_airport,Grayson Airport,37.845116,-78.54732,428,,US,VA,Scottsville,no,65VA,,65VA,,,,558
65066,342084,3305,closed,Saint Josephs Hospital Heliport,35.58,-82.55,2169,,US,NC,Asheville,no,,,,,,96NC,574
65067,342111,3306,heliport,Miami Tower Helipad,25.77232,-80.19155,632,,US,FL,Miami,no,,,,,https://en.wikipedia.org/wiki/Miami_Tower,,1215
65068,342112,3307,heliport,One Biscayne Tower Helipad,25.77408,-80.18801,500,,US,FL,Miami,no,,,,,https://en.wikipedia.org/wiki/One_Biscayne_Tower,,1215
65069,342116,3308,small_airport,Flight Bound Airstrip,60.522,-150.7867,216,,US,AK,Sterling,no,,,,,,,1039
65070,342134,3309,heliport,Kendall Regional Medical Center Heliport,25.7303,-80.3859,55,,US,FL,Miami,no,70FL,,70FL,,,,1215
65071,342135,3310,heliport,Cleveland Clinic Tradition Hospital Helipad,27.26168,-80.42405,26,,US,FL,Port Saint Lucie,no,,,,,,,1215
65072,342136,3311,heliport,Apache Lake Campground Heliport,33.578052,-111.252557,1923,,US,AZ,Roosevelt,no,,,,,,,961
65073,342137,3312,heliport,Roosevelt Work Center Heliport,33.663402,-111.114466,2238,,US,AZ,Roosevelt,no,,,,,,,961
65074,342138,3313,heliport,Canyon Lake Heliport,33.536893,-111.428685,1680,,US,AZ,Apache Junction,no,,,,,,,961
65075,342139,3314,heliport,Saguaro Lake Helipad,33.574582,-111.537412,1526,,US,AZ,Mesa,no,,,,,,,961
65076,342140,3315,heliport,MCSO Lake Patrol Helipad,33.545143,-111.609873,1427,,US,AZ,Mesa,no,,,,,,,961
65077,342141,3316,heliport,Goldfield Work Center Helipad,33.55425,-111.617917,1384,,US,AZ,Mesa,no,,,,,,,961
65078,342142,3317,heliport,MCSO Goldfield Helipad,33.55197,-111.60859,1401,,US,AZ,Mesa,no,,,,,,,961
65079,342143,3318,heliport,Martin Emergency Center at Saint Lucie West Helipad,27.31916,-80.38235,20,,US,FL,Port Saint Lucie,no,,,,,,,1215
65080,342144,3319,heliport,Health First's Palm Bay Hospital Helipad,28.00073,-80.6114,22,,US,FL,Palm Bay,no,,,,,,,1215
65081,342145,3320,heliport,USC Seeley G Mudd Helipad,34.02152,-118.28904,339,,US,CA,Los Angeles,no,,,,,,,2318
65082,342146,3321,heliport,Methodist Boerne Medical Center Helipad,29.77129,-98.73057,1427,,US,TX,Boerne,no,,,,,,,3625
65083,342148,3322,heliport,Luna Work Center Heliport,33.8231,-108.94138,7047,,US,NM,Luna,no,,,,,,,427
65084,342149,3323,closed,Cedar Mesa Landing Strip,34.02207,-110.2564,5413,,US,AZ,Cibecue,no,,,,,,,961
65085,342150,3324,small_airport,Forestdale Landing Strip,34.11515,-110.13503,5945,,US,AZ,Cibecue,no,,,,,,,961
65086,342151,3325,heliport,Beaverhead Ranger Station Lower Heliport,33.422986,-108.111235,6749,,US,NM,Magdalena,no,,,,,,,427
65087,342152,3326,heliport,Beaverhead Ranger Station Upper Heliport,33.421205,-108.114621,6893,,US,NM,Magdalena,no,,,,,,,427
65088,342154,3327,heliport,Negrito Fire Base Heliport,33.51798,-108.52524,8005,,US,NM,Reserve,no,,,,,,,427
65089,342155,3328,heliport,Pleasant Valley Ranger Station Heliport,34.097049,-110.94058,5082,,US,AZ,Young,no,,,,,,,961
65090,342156,3329,closed,Waldrip Airstrip,34.152317,-110.939928,5607,,US,AZ,Young,no,,,,,,,961
65091,342157,3330,heliport,Cave Creek Ranger Station Helipad,33.8514,-111.8314,3201,,US,AZ,Scottsdale,no,,,,,,,961
65092,342158,3331,heliport,Payson Ranger Station Helipad,34.2405,-111.3016,5087,,US,AZ,Payson,no,,,,,,,961
65093,342203,3332,closed,Greenwood Ridge Airstrip,39.150736,-123.680182,1191,,US,CA,Elk,no,,,,,,,2318
65094,342204,3333,heliport,Chicago Police Marine Heliport,41.88739,-87.60973,584,,US,IL,Chicago,no,,,10LL,,,,1049
65095,342208,3334,heliport,Desert Willow Helipad,33.31848,-112.0495,1818,,US,AZ,Phoenix,no,,,,,,,961
65096,342209,3335,closed,Harper Dry Lake Airfield,35.0128,-117.28956,2029,,US,CA,Lockhart,no,,,,,,,2318
65097,342210,3336,closed,Boron Air Force Plant 72 Airfield,35.0523,-117.53939,2583,,US,CA,Boron,no,,,,,,,2318
65098,342211,3337,closed,Myer Field,35.04,-118.162,2704,,US,CA,Mojave,no,,,,,,,2318
65099,342286,3338,seaplane_base,Avalon Port Seaplane Base,33.34526,-118.324329,,,US,CA,Avalon,no,,,,,,,2318
65100,342338,3339,closed,South Pacifier Emergency Landing Field,53.326389,-168.056389,490,,US,AK,Fort Glenn,no,,,,,,,1039
65101,342339,3340,small_airport,Coffee Point Airstrip,58.21393,-157.436654,49,,US,AK,Coffee Point,no,,,,,,CFA,1039
65102,342340,3341,closed,Former Pilot Point Airport,57.5631,-157.5584,88,,US,AK,Pilot Point,no,,,,,,PAPN,1039
65103,342341,3342,small_airport,Blue Mountain Lodge Airstrip,57.85424,-157.08532,171,,US,AK,Jensens,no,,,,,,,1039
65104,342342,3343,seaplane_base,No See Um Lodge Seaplane Base,59.2101,-156.4892,15,,US,AK,King Salmon,no,,,,,,,1039
65105,342350,3344,heliport,Jackson County Hospital Helipad,28.96824,-96.63577,59,,US,TX,Edna,no,,,,,,,3625
65106,342352,3345,heliport,HCA Houston Healthcare Kingwood Heliport,30.05143,-95.25423,82,,US,TX,Kingwood,no,TT59,,TT59,,,,3625
65107,342353,3346,heliport,El Campo Memorial Hospital Helipad,29.21887,-96.29155,114,,US,TX,El Campo,no,,,,,,,3625
65108,342357,3347,heliport,Mercy Hospital Heliport,25.74001,-80.21234,4,,US,FL,Miami,no,,,FL25,,,,1215
65109,342358,3348,small_airport,Randy Briggs Memorial Field,57.51641,-157.385951,25,,US,AK,Ugashik,no,AK96,,AK96,,,,1039
65110,342359,3349,closed,Callies Airport,34.06016,-118.14049,419,,US,CA,El Monte,no,,,,,,Callies Flyers Airport,2318
65111,342361,3350,heliport,St. David's Georgetown Hospital Heliport,30.62525,-97.68959,764,,US,TX,Georgetown,no,,,,,,,3625
65112,342362,3351,heliport,Canyon Vista Medical Center Helipad,31.55205,-110.22959,4386,,US,AZ,Sierra Vista,no,,,,,,,961
65113,342363,3352,heliport,Biltmore Tower Helipad,34.04986,-118.25385,,,US,CA,Los Angeles,no,,,,,,,2318
65114,342364,3353,heliport,Baylor Scott & White Marble Falls Medical Center Heliport,30.51368,-98.30408,1082,,US,TX,Marble Falls,no,,,,,,,3625
65115,342365,3354,heliport,SunAmerica Center Helipad,34.05866,-118.41667,,,US,CA,Los Angeles,no,,,,,,,2318
65116,342366,3355,heliport,1901 Avenue of the Stars Helipad,34.05949,-118.41766,,,US,CA,Los Angeles,no,,,,,,,2318
65117,342367,3356,heliport,Watt Plaza North Tower Helipad,34.06092,-118.41492,633,,US,CA,Los Angeles,no,,,,,,,2318
65118,342368,3357,heliport,Watt Plaza South Tower Helipad,34.0603,-118.414395,633,,US,CA,Los Angeles,no,,,,,,,2318
65119,342369,3358,heliport,Northrop Grumman Plaza I Helipad,34.06279,-118.41503,477,,US,CA,Los Angeles,no,,,,,,,2318
65120,342370,3359,heliport,Northrop Grumman Plaza II Helipad,34.062196,-118.414682,530,,US,CA,Los Angeles,no,,,,,,,2318
65121,342371,3360,heliport,Lake Dora Private Heliport,28.80106,-81.72211,66,,US,FL,Tavares,no,,,,,,,1215
65122,342372,3361,heliport,Saint David Fire Heliport,31.901151,-110.211033,3707,,US,AZ,Saint David,no,,,,,,,961
65123,342373,3362,heliport,San Bernardino County Fire Station 322 Helipad,34.55838,-117.43871,2943,,US,CA,Adelanto,no,,,,,,,2318
65124,342375,3363,closed,Devil's Garden Airport,41.52174,-120.66515,4993,,US,CA,Alturas,no,,,,,,,2318
65125,342378,3364,small_airport,Goldthwaite Municipal Airport,31.429283,-98.608337,1457,,US,TX,Goldthwaite,no,,,T37,https://www.airnav.com/airport/T37,https://en.wikipedia.org/wiki/Goldthwaite_Municipal_Airport,,3625
65126,342381,3365,heliport,Pecos County Memorial Hospital Helipad,30.90601,-102.88109,2956,,US,TX,Fort Stockton,no,,,,,,,3625
65127,342382,3366,heliport,DoubleTree Hotel Anaheim Helipad,33.78838,-117.89156,385,,US,CA,Orange,no,,,,,,,2318
65128,342383,3367,closed,Zitto Airport,34.1849,-118.3816,682,,US,CA,North Hollywood,no,,,,,,,2318
65129,342384,3368,closed,Adams Airport,34.19864,-118.37226,735,,US,CA,Sun Valley,no,,,,,,"Adams Port, Bob Adams",2318
65130,342385,3369,closed,Wilson Airport,34.20023,-118.3662,735,,US,CA,Burbank,no,,,,,,North Hollywood,2318
65131,342386,3370,closed,Indian Dunes Airport,34.424,-118.638,955,,US,CA,Castaic,no,,,,,,4CA4,2318
65132,342397,3371,closed,Azevedo Landing Strip,37.04828,-120.56577,113,,US,CA,Santa Rita Park,no,,,,,,,2318
65133,342398,3372,closed,Eade Landing Strip,36.07927,-120.93144,489,,US,CA,San Ardo,no,,,,,,,2318
65134,342399,3373,closed,San Ardo South Landing Strip,36.00366,-120.90472,419,,US,CA,San Ardo,no,,,,,,,2318
65135,342409,3374,closed,World Drive Emergency Landing Strip,28.35731,-81.56408,97,,US,FL,Lake Buena Vista,no,,,,,,,1215
65136,342415,3375,closed,Evanston Municipal Airport,41.343728,-111.002509,6598,,US,WY,Evanston,no,,,,,,"EVW, KEVW, Evanston Flying Club Airfield",202
65137,342416,3376,closed,Casper Central Airport,42.86458,-106.27452,5110,,US,WY,Evansville,no,,,,,,,202
65138,342417,3377,closed,San Diego Airpark,32.80139,-117.19691,304,,US,CA,San Diego,no,,,,,,,2318
65139,342418,3378,heliport,4250 Executive Square Helipad,32.87441,-117.21504,474,,US,CA,"La Jolla, San Diego",no,,,,,,,2318
65140,342419,3379,heliport,Aventine Helipad,32.87078,-117.22717,456,,US,CA,San Diego,no,,,,,,,2318
65141,342420,3380,heliport,La Jolla Executive Tower Helipad,32.8738,-117.2157,544,,US,CA,"La Jolla, San Diego",no,,,,,,,2318
65142,342421,3381,heliport,4275 Executive Square Helipad,32.8736,-117.215,498,,US,CA,"La Jolla, San Diego",no,,,,,,,2318
65143,342422,3382,heliport,San Diego Marriott La Jolla Helipad,32.8732,-117.2159,543,,US,CA,"La Jolla, San Diego",no,,,,,,,2318
65144,342423,3383,heliport,La Jolla Center I Helipad,32.874618,-117.206837,504,,US,CA,San Diego,no,,,,,,,2318
65145,342424,3384,heliport,La Jolla Center II Helipad,32.8753,-117.2069,504,,US,CA,San Diego,no,,,,,,,2318
65146,342428,3385,closed,Biosphere Two Landing Field,32.58957,-110.85411,3898,,US,AZ,Oracle,no,,,,,,"1AZ9, Little Hill Mines",961
65147,342440,3386,heliport,F P & L Turkey Point Helistop,25.430243,-80.339053,4,,US,FL,Florida City,no,14FD,,14FD,,,,1215
65148,342449,3387,heliport,Geisinger St Luke's Hospital Heliport,40.641917,-76.091369,600,,US,PA,Orwigsburg,no,76PA,,76PA,,,,1004
65149,342451,3388,heliport,Files Heliport,37.721306,-92.6768,1227,,US,MO,Lebanon,no,7MO6,,7MO6,,,,701
65150,342455,3389,small_airport,Mggenas Airport,41.476882,-92.37957,920,,US,IA,Gibson,no,IA12,,IA12,,,,397
65151,342457,3390,heliport,Merrill Pioneer Community Hospital Heliport,43.42178,-96.17915,1397,,US,IA,Rock Rapids,no,IA39,,IA39,,,,397
65152,342459,3391,small_airport,Weston Ranch Ultralight Flightpark,44.37166,-121.093056,3000,,US,OR,Prineville,no,OR56,,OR56,,,,609
65153,342471,3392,closed,Merrill-Ronne Airport / Matamoras Municipal Airport,41.362874,-74.697118,430,,US,PA,Matamoras,no,,,,,,,1004
65154,342472,3393,heliport,Matamoras Heliport,41.36314,-74.69862,434,,US,PA,Matamoras,no,,,,,,,1004
65155,342473,3394,small_airport,Hammer Airfield,30.317636,-95.857988,330,,US,TX,Plantersville,no,TS75,,TS75,,,,3625
65156,342481,3395,small_airport,Boneyard Airstrip,37.66337,-122.02126,727,,US,CA,Hayward,no,,,,,,C01A,2318
65157,342482,3396,small_airport,Pistol Creek Ranch Landing Strip,44.73493,-115.14488,4774,,US,ID,Cascade,no,,,,,,,433
65158,342483,3397,closed,Lake Mountain Landing Strip,40.02128,-123.40367,3392,,US,CA,Zenia,no,,,,,,,2318
65159,342484,3398,small_airport,Vines Landing Strip,45.13232,-114.99935,4140,,US,ID,Cascade,no,,,,,,I98D,433
65160,342485,3399,small_airport,Mile Hi Landing Strip,45.14925,-115.00018,5860,,US,ID,Cascade,no,,,,,,IDA1,433
65161,342486,3400,small_airport,Simonds Landing Strip,45.0843,-115.1256,5243,,US,ID,Cascade,no,,,,,,NA9,433
65162,342487,3401,small_airport,Dovel Landing Strip,45.068,-115.1181,5302,,US,ID,Cascade,no,,,,,,,433
65163,342488,3402,small_airport,Cedar Mountain Airstrip,39.18855,-110.60305,7536,,US,UT,Green River,no,,,,,,UT1,407
65164,342489,3403,small_airport,Mexican Mountain Airstrip,39.01928,-110.45136,4469,,US,UT,Green River,no,,,,,,UT2,407
65165,342491,3404,small_airport,Ragged Island Airstrip,43.83524,-68.88627,10,,US,ME,Matinicus,no,,,,,,,262
65166,342492,3405,small_airport,Searight Airport,48.81497,-114.36194,3898,,US,MT,Polebridge,no,,,,,,,415
65167,342493,3406,small_airport,Moose City Airport,48.99637,-114.47399,3980,,US,MT,Polebridge,no,,,86MT,,,,415
65168,342494,3407,small_airport,Trailcreek Airport,45.50194,-110.70615,5240,,US,MT,Livingston,no,,,MT98,,,,415
65169,342495,3408,small_airport,Strawberry Ridge Airstrip,35.85321,-82.11058,3706,,US,NC,Little Switzerland,no,,,,,,STBRD,574
65170,342496,3409,small_airport,STOL-It Farm Airport,34.55189,-83.04187,890,,US,SC,Fair Play,no,,,1SC3,,,1SC1,258
65171,342497,3410,small_airport,Burnt Ridge Nursery Airstrip,46.58046,-122.62112,1060,,US,WA,Onalaska,no,,,,,,WN99,704
65172,342498,3411,small_airport,Dewey Moore Airstrip,45.14977,-115.07732,4494,,US,ID,Cascade,no,,,,,,I99D,433
65173,342499,3412,small_airport,James Ranch Airstrip,45.40172,-115.62048,2106,,US,ID,Dixie,no,,,,,,,433
65174,342500,3413,small_airport,Gros Ventre Ballew Airstrip,43.63425,-110.4972,6919,,US,WY,Jackson,no,,,,,,,202
65175,342501,3414,small_airport,Gros Ventre Horn Airstrip,43.48376,-110.20942,7602,,US,WY,Jackson,no,,,,,,,202
65176,342510,3415,small_airport,South Shore Airport,45.09563,-96.91875,1903,,US,SD,South Shore,no,,,,,,,230
65177,342511,3416,heliport,HCA Houston Healthcare Pearland Heliport,29.578395,-95.391427,51,,US,TX,Pearland,no,45TX,,45TX,,,,3625
65178,342527,3417,closed,Wilson Ranch Airport,30.8792,-102.0951,2677,,US,TX,Iraan,no,,,,,,,3625
65179,342536,3418,closed,Goliad North Landing Strip,28.73683,-97.40737,252,,US,TX,Goliad,no,,,,,,,3625
65180,342537,3419,closed,Harlingen Municipal Airport / Harvey Richards Field,26.203,-97.75323,43,,US,TX,Harlingen,no,,,,,,,3625
65181,342539,3420,closed,San Benito Municipal Airport,26.13501,-97.612168,31,,US,TX,San Benito,no,,,,,,T66,3625
65182,342542,3421,closed,Edinburg Municipal Airport,26.30312,-98.20743,97,,US,TX,Edinburg,no,,,,,,,3625
65183,342543,3422,closed,Humble-Kelsey Airfield,26.79439,-98.41682,241,,US,TX,Encino,no,,,,,,,3625
65184,342544,3423,closed,Mauldin Airport,25.96744,-97.51692,26,,US,TX,Brownsville,no,,,,,,,3625
65185,342545,3424,closed,Arrowhead Ranch Airfield,26.551218,-98.440733,344,,US,TX,Mission,no,,,,,,"Mission Field, Moore Auxiliary Army Airfield Number 2",3625
65186,342546,3425,closed,Lytton Ranch Airport,27.04643,-98.77237,637,,US,TX,Hebbronville,no,,,,,,,3625
65187,342547,3426,small_airport,Borregos Ranch Airport,26.85087,-98.67016,522,,US,TX,Hebbronville,no,,,,,,,3625
65188,342548,3427,small_airport,Ranchos Las Islas Airport,26.71523,-98.64392,489,,US,TX,Rio Grande City,no,,,,,,,3625
65189,342549,3428,closed,Rio Grande Field,26.34714,-98.56566,296,,US,TX,Santa Elena,no,,,,,,Moore Auxiliary Airfield Number 3,3625
65190,342556,3429,closed,Bucker Field,32.6787,-97.5894,863,,US,TX,Aledo,no,,,,,,,3625
65191,342557,3430,closed,Triple S Airport,32.67516,-97.58173,863,,US,TX,Aledo,no,,,,,,,3625
65192,342561,3431,closed,North Ilion Airport,43.01847,-75.02229,390,,US,NY,Herkimer,no,,,,,,,766
65193,342562,3432,closed,Grant Park,41.87122,-87.61869,587,,US,IL,Chicago,no,,,,,,,1049
65194,342563,3433,heliport,11645 Wilshire Boulevard Garage Helipad,34.05045,-118.46051,,,US,CA,Los Angeles,no,,,,,,,2318
65195,342578,3434,heliport,Seattle Police Harbor Patrol Heliport,47.64526,-122.33724,23,,US,WA,Seattle,no,,,,,,,704
65196,342579,3435,heliport,Ware Mountain Heliport,48.379878,-122.289972,781,,US,WA,Mount Vernon,no,,,,,,,704
65197,342580,3436,heliport,Ascension Seton Southwest Helipad,30.22667,-97.89285,993,,US,TX,Austin,no,,,,,,,3625
65198,342581,3437,heliport,Christus Santa Rosa Hospital San Marcos,29.85277,-97.94675,676,,US,TX,San Marcos,no,,,,,,Central Texas Medical Center Heliport,3625
65199,342582,3438,heliport,Heart of Texas Memorial Hospital Helipad,31.11663,-99.34677,1757,,US,TX,Brady,no,,,,,,,3625
65200,342583,3439,heliport,Kingston Work Center Helipad,32.91789,-107.68543,6089,,US,NM,Hillsboro,no,,,,,,,427
65201,342584,3440,heliport,AdventHealth Rollins Brook Heliport,31.07298,-98.18688,1040,,US,TX,Lampasas,no,,,,,,,3625
65202,342585,3441,heliport,Hamilton General Hospital Helipad,31.70406,-98.11356,1241,,US,TX,Hamilton,no,,,,,,,3625
65203,342586,3442,seaplane_base,Lake Hamilton Seaplane Base,28.056631,-81.638046,120,,US,FL,Lake Hamilton,no,,,,,,,1215
65204,342587,3443,heliport,Texas Tech University Medical Center Helipad,33.58872,-101.89388,3235,,US,TX,Lubbock,no,,,,,,,3625
65205,342588,3444,heliport,Muleshoe Area Hospital Helipad,34.2217,-102.729,3796,,US,TX,Muleshoe,no,,,,,,,3625
65206,342589,3445,closed,Faulkner Landing Strip,30.244,-92.33505,21,,US,LA,Rayne,no,,,,,,,821
65207,342590,3446,closed,Burntfork Landing Strip,41.019109,-110.002985,7267,,US,WY,McKinnon,no,,,,,,,202
65208,342591,3447,closed,Westwood Airport (1948),40.30623,-121.03624,5104,,US,CA,Westwood,no,,,,,,,2318
65209,342592,3448,closed,Westwood Airport (1928),40.29135,-120.93931,5048,,US,CA,Westwood,no,,,,,,,2318
65210,342593,3449,closed,Devers Airstrip,30.03797,-94.52292,50,,US,TX,Devers,no,,,,,,,3625
65211,342594,3450,closed,Road Forks Airport,32.24061,-108.9565,4196,,US,NM,Road Forks,no,,,,,,,427
65212,342595,3451,closed,Redrock Landing Strip,32.69074,-108.75685,4111,,US,NM,Lordsburg,no,,,,,,,427
65213,342596,3452,closed,Rosemead Airport,34.06921,-118.06005,252,,US,CA,El Monte,no,,,,,,"Western Air College Airport, Fletcher Airport",2318
65214,342597,3453,heliport,City of Industry Sheriff's Department Helipad,34.02452,-117.95811,,,US,CA,City of Industry,no,,,,,,,2318
65215,342598,3454,closed,La Puente Sky Ranch,34.01199,-117.9318,381,,US,CA,La Puente,no,,,,,,,2318
65216,342599,3455,closed,Pomona Airport,34.02792,-117.74687,764,,US,CA,Pomona,no,,,,,,Burnley Airport,2318
65217,342600,3456,heliport,Lytle Creek Ranger Station Helipad,34.23455,-117.48236,2769,,US,CA,Lytle Creek,no,,,,https://www.fs.usda.gov/detail/sbnf/about-forest/districts/?cid=fsbdev7_007802,,,2318
65218,342701,3457,small_airport,Pue Ranch Airport,29.81904,-99.16814,1529,,US,TX,Bandera,no,,,,,,,3625
65219,342702,3458,closed,Spicewood Beach Landing Strip,30.5233,-98.1473,689,,US,TX,Spicewood,no,,,,,,,3625
65220,342703,3459,closed,Hefner Ranch Airport,30.5494,-98.3073,769,,US,TX,Marble Falls,no,,,,,,,3625
65221,342704,3460,closed,McDonald Airstrip,30.5618,-98.2888,801,,US,TX,Meadowlakes,no,,,,,,,3625
65222,342707,3461,small_airport,Burnt Flat Landing Strip,37.40319,-112.90984,6994,,US,UT,Springdale,no,,,,,,,407
65223,342733,3462,heliport,LZ Glen Heliport,32.661097,-95.017012,420,,US,TX,Pritchett,no,TX09,,TX09,,,,3625
65224,342734,3463,small_airport,Wyatt Ranch Airport,30.52361,-100.23025,2271,,US,TX,Sonora,no,,,,,,,3625
65225,342735,3464,small_airport,Ingham Ranch Landing Strip,30.5637,-100.82161,2169,,US,TX,Sonora,no,,,,,,,3625
65226,342736,3465,closed,McCorkle Ranch Airport,30.75003,-102.76716,3181,,US,TX,Fort Stockton,no,,,,,,,3625
65227,342737,3466,small_airport,McKenzie Ranch Airport,30.7771,-102.5729,2983,,US,TX,Fort Stockton,no,,,,,,,3625
65228,342738,3467,closed,Balmorhea Airport,30.99519,-103.76122,3215,,US,TX,Balmorhea,no,,,,,,,3625
65229,342739,3468,closed,Limpia Creek Landing Strip,30.8009,-103.7224,4132,,US,TX,Fort Davis,no,,,,,,,3625
65230,342740,3469,closed,MacGuire Ranch Airport,30.290038,-104.003303,4685,,US,TX,Marfa,no,,,,,,21TE,3625
65231,342741,3470,small_airport,Alfred Means Ranch Landing Strip,30.723587,-104.376698,4837,,US,TX,Valentine,no,,,,,,,3625
65232,342742,3471,small_airport,Richard Kane Ranch Airport,31.0197,-104.5901,3926,,US,TX,Van Horn,no,,,,,,,3625
65233,342743,3472,closed,Talley Ranch Airstrip,30.8437,-105.337,3454,,US,TX,Sierra Blanca,no,,,,,,,3625
65234,342744,3473,closed,Bennett Ranch Airport,30.6097,-104.9121,3142,,US,TX,Presidio,no,,,,,,,3625
65235,342745,3474,closed,Esperanza Landing Strip,31.1613,-105.7068,3648,,US,TX,Fort Hancock,no,,,,,,,3625
65236,342746,3475,closed,Westerner Inn Airpark,31.838,-106.568,3831,,US,TX,El Paso,no,,,,,,,3625
65237,342747,3476,closed,Bennett Field,31.95176,-106.41911,4032,,US,TX,El Paso,no,,,,,,,3625
65238,342748,3477,closed,Simpson Ranch Airport,32.2673,-107.4354,4154,,US,NM,Deming,no,,,,,,,427
65239,342749,3478,closed,Lewis Flats Landing Strip,32.2335,-107.5071,4130,,US,NM,Deming,no,,,,,,,427
65240,342750,3479,closed,Spalding Landing Strip,32.4745,-108.0024,4790,,US,NM,Deming,no,,,,,,,427
65241,342751,3480,small_airport,Turner Ranch Airport,32.76895,-108.32291,6447,,US,NM,Silver City,no,,,,,,,427
65242,342752,3481,small_airport,Gila Airport,32.947656,-108.584608,4591,,US,NM,Gila,no,,,,,,,427
65243,342753,3482,small_airport,Sacaton Landing Strip,33.18243,-108.68286,6028,,US,NM,Buckhorn,no,,,NM16,,,,427
65244,342754,3483,closed,Lonely Mountain Landing Strip,34.027719,-110.519013,5198,,US,AZ,Cibecue,no,,,,,,,961
65245,342755,3484,heliport,Punkin Center Heliport,33.87011,-111.31951,2539,,US,AZ,Tonto Basin,no,,,,,,,961
65246,342756,3485,closed,Stanfield Airport,32.8837,-111.9679,1302,,US,AZ,Stanfield,no,,,,,,,961
65247,342757,3486,closed,T&K Landing Strip,32.8823,-112.0277,1329,,US,AZ,Stanfield,no,,,,,,,961
65248,342766,3487,closed,Three Points Landing Strip,32.0633,-111.3408,2564,,US,AZ,Tucson,no,,,,,,,961
65249,342770,3488,closed,Ligurta Airstrip,32.678,-114.28298,249,,US,AZ,Wellton,no,,,,,,,961
65250,342771,3489,closed,Coyote Wells Airport,32.73582,-115.96398,270,,US,CA,Imperial,no,,,,,,,2318
65251,342772,3490,closed,Miller's Airport,32.7316,-116.0279,673,,US,CA,Imperial,no,,,,,,,2318
65252,342773,3491,closed,Abernathy Airport,32.6587,-116.5022,3063,,US,CA,Campo,no,,,,,,,2318
65253,342774,3492,small_airport,Rough Acres Ranch Airport,32.697321,-116.267796,3614,,US,CA,Boulevard,no,,,,,,,2318
65254,342775,3493,small_airport,Lansing Empire Ranch Airport,32.642792,-116.280687,3420,,US,CA,Boulevard,no,,,,,,,2318
65255,342776,3494,closed,Davis Ranch Airport,32.64734,-116.45559,2888,,US,CA,Campo,no,,,,,,,2318
65256,342777,3495,closed,Rancho California Airport,33.5023,-117.1608,1014,,US,CA,Temecula,no,,,,,,"2L0, Murrieta Temecula",2318
65257,342778,3496,closed,Glen Ivy Ranch Airport,33.758384,-117.493114,1177,,US,CA,Corona,no,,,,,,,2318
65258,342779,3497,closed,Elsinore Airport,33.658,-117.316,1237,,US,CA,Lake Elsinore,no,,,,,,,2318
65259,342780,3498,closed,Pechanga Airstrip,33.4713,-117.0979,1171,,US,CA,Temecula,no,,,,,,,2318
